,id,timestamp,from_loc,to_loc,request_type
8988,r_loc_2_loc_14_green1667877153.147994,2022-11-07 19:12:33.147994,loc_2,loc_14,green
8989,r_loc_3_loc_1_x1667877154.147994,2022-11-07 19:12:34.147994,loc_3,loc_1,x
8990,r_loc_9_loc_6_comfort1667877155.147994,2022-11-07 19:12:35.147994,loc_9,loc_6,comfort
8991,r_loc_4_loc_11_x1667877156.147994,2022-11-07 19:12:36.147994,loc_4,loc_11,x
8992,r_loc_11_loc_6_x1667877157.147994,2022-11-07 19:12:37.147994,loc_11,loc_6,x
8993,r_loc_8_loc_13_green1667877158.147994,2022-11-07 19:12:38.147994,loc_8,loc_13,green
8994,r_loc_7_loc_3_xl1667877159.147994,2022-11-07 19:12:39.147994,loc_7,loc_3,xl
8995,r_loc_9_loc_16_x1667877160.147994,2022-11-07 19:12:40.147994,loc_9,loc_16,x
8996,r_loc_1_loc_0_green1667877161.147994,2022-11-07 19:12:41.147994,loc_1,loc_0,green
8997,r_loc_8_loc_1_green1667877162.147994,2022-11-07 19:12:42.147994,loc_8,loc_1,green
8998,r_loc_4_loc_0_xl1667877163.147994,2022-11-07 19:12:43.147994,loc_4,loc_0,xl
8999,r_loc_5_loc_3_comfort1667877164.147994,2022-11-07 19:12:44.147994,loc_5,loc_3,comfort
9000,r_loc_19_loc_6_x1667877165.147994,2022-11-07 19:12:45.147994,loc_19,loc_6,x
9001,r_loc_12_loc_4_xl1667877166.147994,2022-11-07 19:12:46.147994,loc_12,loc_4,xl
9002,r_loc_4_loc_7_x1667877167.147994,2022-11-07 19:12:47.147994,loc_4,loc_7,x
9003,r_loc_7_loc_16_x1667877168.147994,2022-11-07 19:12:48.147994,loc_7,loc_16,x
9004,r_loc_18_loc_6_xl1667877169.147994,2022-11-07 19:12:49.147994,loc_18,loc_6,xl
9005,r_loc_17_loc_10_x1667877170.147994,2022-11-07 19:12:50.147994,loc_17,loc_10,x
9006,r_loc_8_loc_11_green1667877171.147994,2022-11-07 19:12:51.147994,loc_8,loc_11,green
9007,r_loc_0_loc_11_comfort1667877172.147994,2022-11-07 19:12:52.147994,loc_0,loc_11,comfort
9008,r_loc_18_loc_17_green1667877173.147994,2022-11-07 19:12:53.147994,loc_18,loc_17,green
9009,r_loc_18_loc_13_green1667877174.147994,2022-11-07 19:12:54.147994,loc_18,loc_13,green
9010,r_loc_18_loc_14_green1667877175.147994,2022-11-07 19:12:55.147994,loc_18,loc_14,green
9011,r_loc_16_loc_12_x1667877176.147994,2022-11-07 19:12:56.147994,loc_16,loc_12,x
9012,r_loc_13_loc_8_green1667877177.147994,2022-11-07 19:12:57.147994,loc_13,loc_8,green
9013,r_loc_13_loc_2_x1667877178.147994,2022-11-07 19:12:58.147994,loc_13,loc_2,x
9014,r_loc_8_loc_4_x1667877179.147994,2022-11-07 19:12:59.147994,loc_8,loc_4,x
9015,r_loc_1_loc_5_comfort1667877180.147994,2022-11-07 19:13:00.147994,loc_1,loc_5,comfort
9016,r_loc_13_loc_2_comfort1667877181.147994,2022-11-07 19:13:01.147994,loc_13,loc_2,comfort
9017,r_loc_11_loc_8_green1667877182.147994,2022-11-07 19:13:02.147994,loc_11,loc_8,green
9018,r_loc_11_loc_3_xl1667877183.147994,2022-11-07 19:13:03.147994,loc_11,loc_3,xl
9019,r_loc_12_loc_19_green1667877184.147994,2022-11-07 19:13:04.147994,loc_12,loc_19,green
9020,r_loc_3_loc_13_x1667877185.147994,2022-11-07 19:13:05.147994,loc_3,loc_13,x
9021,r_loc_8_loc_3_green1667877186.147994,2022-11-07 19:13:06.147994,loc_8,loc_3,green
9022,r_loc_6_loc_3_green1667877187.147994,2022-11-07 19:13:07.147994,loc_6,loc_3,green
9023,r_loc_6_loc_11_xl1667877188.147994,2022-11-07 19:13:08.147994,loc_6,loc_11,xl
9024,r_loc_16_loc_17_comfort1667877189.147994,2022-11-07 19:13:09.147994,loc_16,loc_17,comfort
9025,r_loc_8_loc_16_comfort1667877190.147994,2022-11-07 19:13:10.147994,loc_8,loc_16,comfort
9026,r_loc_6_loc_16_comfort1667877191.147994,2022-11-07 19:13:11.147994,loc_6,loc_16,comfort
9027,r_loc_10_loc_4_green1667877192.147994,2022-11-07 19:13:12.147994,loc_10,loc_4,green
9028,r_loc_4_loc_3_x1667877193.147994,2022-11-07 19:13:13.147994,loc_4,loc_3,x
9029,r_loc_5_loc_6_comfort1667877194.147994,2022-11-07 19:13:14.147994,loc_5,loc_6,comfort
9030,r_loc_11_loc_19_green1667877195.147994,2022-11-07 19:13:15.147994,loc_11,loc_19,green
9031,r_loc_13_loc_13_comfort1667877196.147994,2022-11-07 19:13:16.147994,loc_13,loc_13,comfort
9032,r_loc_10_loc_19_comfort1667877197.147994,2022-11-07 19:13:17.147994,loc_10,loc_19,comfort
9033,r_loc_15_loc_10_x1667877198.147994,2022-11-07 19:13:18.147994,loc_15,loc_10,x
9034,r_loc_3_loc_6_comfort1667877199.147994,2022-11-07 19:13:19.147994,loc_3,loc_6,comfort
9035,r_loc_16_loc_8_x1667877200.147994,2022-11-07 19:13:20.147994,loc_16,loc_8,x
9036,r_loc_12_loc_9_x1667877201.147994,2022-11-07 19:13:21.147994,loc_12,loc_9,x
9037,r_loc_9_loc_9_green1667877202.147994,2022-11-07 19:13:22.147994,loc_9,loc_9,green
9038,r_loc_2_loc_18_x1667877203.147994,2022-11-07 19:13:23.147994,loc_2,loc_18,x
9039,r_loc_17_loc_2_green1667877204.147994,2022-11-07 19:13:24.147994,loc_17,loc_2,green
9040,r_loc_4_loc_6_green1667877205.147994,2022-11-07 19:13:25.147994,loc_4,loc_6,green
9041,r_loc_11_loc_19_x1667877206.147994,2022-11-07 19:13:26.147994,loc_11,loc_19,x
9042,r_loc_10_loc_6_xl1667877207.147994,2022-11-07 19:13:27.147994,loc_10,loc_6,xl
9043,r_loc_11_loc_9_green1667877208.147994,2022-11-07 19:13:28.147994,loc_11,loc_9,green
9044,r_loc_6_loc_3_comfort1667877209.147994,2022-11-07 19:13:29.147994,loc_6,loc_3,comfort
9045,r_loc_15_loc_11_xl1667877210.147994,2022-11-07 19:13:30.147994,loc_15,loc_11,xl
9046,r_loc_15_loc_13_comfort1667877211.147994,2022-11-07 19:13:31.147994,loc_15,loc_13,comfort
9047,r_loc_13_loc_15_x1667877212.147994,2022-11-07 19:13:32.147994,loc_13,loc_15,x
9048,r_loc_7_loc_17_x1667877213.147994,2022-11-07 19:13:33.147994,loc_7,loc_17,x
9049,r_loc_12_loc_11_comfort1667877214.147994,2022-11-07 19:13:34.147994,loc_12,loc_11,comfort
9050,r_loc_7_loc_7_xl1667877215.147994,2022-11-07 19:13:35.147994,loc_7,loc_7,xl
9051,r_loc_18_loc_10_xl1667877216.147994,2022-11-07 19:13:36.147994,loc_18,loc_10,xl
9052,r_loc_5_loc_3_x1667877217.147994,2022-11-07 19:13:37.147994,loc_5,loc_3,x
9053,r_loc_13_loc_1_x1667877218.147994,2022-11-07 19:13:38.147994,loc_13,loc_1,x
9054,r_loc_15_loc_18_x1667877219.147994,2022-11-07 19:13:39.147994,loc_15,loc_18,x
9055,r_loc_7_loc_11_xl1667877220.147994,2022-11-07 19:13:40.147994,loc_7,loc_11,xl
9056,r_loc_2_loc_2_x1667877221.147994,2022-11-07 19:13:41.147994,loc_2,loc_2,x
9057,r_loc_6_loc_19_comfort1667877222.147994,2022-11-07 19:13:42.147994,loc_6,loc_19,comfort
9058,r_loc_9_loc_1_green1667877223.147994,2022-11-07 19:13:43.147994,loc_9,loc_1,green
9059,r_loc_16_loc_14_green1667877224.147994,2022-11-07 19:13:44.147994,loc_16,loc_14,green
9060,r_loc_0_loc_9_x1667877225.147994,2022-11-07 19:13:45.147994,loc_0,loc_9,x
9061,r_loc_8_loc_16_xl1667877226.147994,2022-11-07 19:13:46.147994,loc_8,loc_16,xl
9062,r_loc_7_loc_14_x1667877227.147994,2022-11-07 19:13:47.147994,loc_7,loc_14,x
9063,r_loc_18_loc_0_comfort1667877228.147994,2022-11-07 19:13:48.147994,loc_18,loc_0,comfort
9064,r_loc_11_loc_4_comfort1667877229.147994,2022-11-07 19:13:49.147994,loc_11,loc_4,comfort
9065,r_loc_9_loc_11_x1667877230.147994,2022-11-07 19:13:50.147994,loc_9,loc_11,x
9066,r_loc_10_loc_8_x1667877231.147994,2022-11-07 19:13:51.147994,loc_10,loc_8,x
9067,r_loc_18_loc_3_comfort1667877232.147994,2022-11-07 19:13:52.147994,loc_18,loc_3,comfort
9068,r_loc_10_loc_2_xl1667877233.147994,2022-11-07 19:13:53.147994,loc_10,loc_2,xl
9069,r_loc_11_loc_13_x1667877234.147994,2022-11-07 19:13:54.147994,loc_11,loc_13,x
9070,r_loc_4_loc_16_green1667877235.147994,2022-11-07 19:13:55.147994,loc_4,loc_16,green
9071,r_loc_3_loc_7_comfort1667877236.147994,2022-11-07 19:13:56.147994,loc_3,loc_7,comfort
9072,r_loc_15_loc_19_green1667877237.147994,2022-11-07 19:13:57.147994,loc_15,loc_19,green
9073,r_loc_1_loc_17_green1667877238.147994,2022-11-07 19:13:58.147994,loc_1,loc_17,green
9074,r_loc_11_loc_1_green1667877239.147994,2022-11-07 19:13:59.147994,loc_11,loc_1,green
9075,r_loc_9_loc_17_green1667877240.147994,2022-11-07 19:14:00.147994,loc_9,loc_17,green
9076,r_loc_16_loc_6_green1667877241.147994,2022-11-07 19:14:01.147994,loc_16,loc_6,green
9077,r_loc_6_loc_8_x1667877242.147994,2022-11-07 19:14:02.147994,loc_6,loc_8,x
9078,r_loc_17_loc_6_green1667877243.147994,2022-11-07 19:14:03.147994,loc_17,loc_6,green
9079,r_loc_18_loc_2_x1667877244.147994,2022-11-07 19:14:04.147994,loc_18,loc_2,x
9080,r_loc_2_loc_18_green1667877245.147994,2022-11-07 19:14:05.147994,loc_2,loc_18,green
9081,r_loc_2_loc_16_green1667877246.147994,2022-11-07 19:14:06.147994,loc_2,loc_16,green
9082,r_loc_15_loc_18_comfort1667877247.147994,2022-11-07 19:14:07.147994,loc_15,loc_18,comfort
9083,r_loc_1_loc_13_comfort1667877248.147994,2022-11-07 19:14:08.147994,loc_1,loc_13,comfort
9084,r_loc_15_loc_12_xl1667877249.147994,2022-11-07 19:14:09.147994,loc_15,loc_12,xl
9085,r_loc_15_loc_17_xl1667877250.147994,2022-11-07 19:14:10.147994,loc_15,loc_17,xl
9086,r_loc_2_loc_11_x1667877251.147994,2022-11-07 19:14:11.147994,loc_2,loc_11,x
9087,r_loc_6_loc_6_comfort1667877252.147994,2022-11-07 19:14:12.147994,loc_6,loc_6,comfort
9088,r_loc_19_loc_10_xl1667877253.147994,2022-11-07 19:14:13.147994,loc_19,loc_10,xl
9089,r_loc_0_loc_11_xl1667877254.147994,2022-11-07 19:14:14.147994,loc_0,loc_11,xl
9090,r_loc_4_loc_13_xl1667877255.147994,2022-11-07 19:14:15.147994,loc_4,loc_13,xl
9091,r_loc_5_loc_3_xl1667877256.147994,2022-11-07 19:14:16.147994,loc_5,loc_3,xl
9092,r_loc_6_loc_9_green1667877257.147994,2022-11-07 19:14:17.147994,loc_6,loc_9,green
9093,r_loc_5_loc_7_x1667877258.147994,2022-11-07 19:14:18.147994,loc_5,loc_7,x
9094,r_loc_13_loc_10_xl1667877259.147994,2022-11-07 19:14:19.147994,loc_13,loc_10,xl
9095,r_loc_9_loc_4_xl1667877260.147994,2022-11-07 19:14:20.147994,loc_9,loc_4,xl
9096,r_loc_3_loc_17_xl1667877261.147994,2022-11-07 19:14:21.147994,loc_3,loc_17,xl
9097,r_loc_1_loc_11_x1667877262.147994,2022-11-07 19:14:22.147994,loc_1,loc_11,x
9098,r_loc_5_loc_17_comfort1667877263.147994,2022-11-07 19:14:23.147994,loc_5,loc_17,comfort
9099,r_loc_9_loc_12_comfort1667877264.147994,2022-11-07 19:14:24.147994,loc_9,loc_12,comfort
9100,r_loc_1_loc_18_xl1667877265.147994,2022-11-07 19:14:25.147994,loc_1,loc_18,xl
9101,r_loc_0_loc_13_comfort1667877266.147994,2022-11-07 19:14:26.147994,loc_0,loc_13,comfort
9102,r_loc_18_loc_2_comfort1667877267.147994,2022-11-07 19:14:27.147994,loc_18,loc_2,comfort
9103,r_loc_7_loc_11_x1667877268.147994,2022-11-07 19:14:28.147994,loc_7,loc_11,x
9104,r_loc_17_loc_19_comfort1667877269.147994,2022-11-07 19:14:29.147994,loc_17,loc_19,comfort
9105,r_loc_2_loc_4_comfort1667877270.147994,2022-11-07 19:14:30.147994,loc_2,loc_4,comfort
9106,r_loc_10_loc_7_x1667877271.147994,2022-11-07 19:14:31.147994,loc_10,loc_7,x
9107,r_loc_1_loc_1_green1667877272.147994,2022-11-07 19:14:32.147994,loc_1,loc_1,green
9108,r_loc_16_loc_17_green1667877273.147994,2022-11-07 19:14:33.147994,loc_16,loc_17,green
9109,r_loc_15_loc_14_xl1667877274.147994,2022-11-07 19:14:34.147994,loc_15,loc_14,xl
9110,r_loc_19_loc_3_x1667877275.147994,2022-11-07 19:14:35.147994,loc_19,loc_3,x
9111,r_loc_1_loc_10_xl1667877276.147994,2022-11-07 19:14:36.147994,loc_1,loc_10,xl
9112,r_loc_15_loc_13_comfort1667877277.147994,2022-11-07 19:14:37.147994,loc_15,loc_13,comfort
9113,r_loc_12_loc_1_comfort1667877278.147994,2022-11-07 19:14:38.147994,loc_12,loc_1,comfort
9114,r_loc_6_loc_7_xl1667877279.147994,2022-11-07 19:14:39.147994,loc_6,loc_7,xl
9115,r_loc_12_loc_7_green1667877280.147994,2022-11-07 19:14:40.147994,loc_12,loc_7,green
9116,r_loc_7_loc_7_x1667877281.147994,2022-11-07 19:14:41.147994,loc_7,loc_7,x
9117,r_loc_15_loc_15_green1667877282.147994,2022-11-07 19:14:42.147994,loc_15,loc_15,green
9118,r_loc_19_loc_6_comfort1667877283.147994,2022-11-07 19:14:43.147994,loc_19,loc_6,comfort
9119,r_loc_14_loc_13_comfort1667877284.147994,2022-11-07 19:14:44.147994,loc_14,loc_13,comfort
9120,r_loc_12_loc_12_xl1667877285.147994,2022-11-07 19:14:45.147994,loc_12,loc_12,xl
9121,r_loc_10_loc_7_comfort1667877286.147994,2022-11-07 19:14:46.147994,loc_10,loc_7,comfort
9122,r_loc_9_loc_7_comfort1667877287.147994,2022-11-07 19:14:47.147994,loc_9,loc_7,comfort
9123,r_loc_8_loc_16_x1667877288.147994,2022-11-07 19:14:48.147994,loc_8,loc_16,x
9124,r_loc_13_loc_6_x1667877289.147994,2022-11-07 19:14:49.147994,loc_13,loc_6,x
9125,r_loc_13_loc_5_x1667877290.147994,2022-11-07 19:14:50.147994,loc_13,loc_5,x
9126,r_loc_0_loc_5_x1667877291.147994,2022-11-07 19:14:51.147994,loc_0,loc_5,x
9127,r_loc_15_loc_8_comfort1667877292.147994,2022-11-07 19:14:52.147994,loc_15,loc_8,comfort
9128,r_loc_3_loc_13_comfort1667877293.147994,2022-11-07 19:14:53.147994,loc_3,loc_13,comfort
9129,r_loc_11_loc_12_comfort1667877294.147994,2022-11-07 19:14:54.147994,loc_11,loc_12,comfort
9130,r_loc_6_loc_12_xl1667877295.147994,2022-11-07 19:14:55.147994,loc_6,loc_12,xl
9131,r_loc_5_loc_5_green1667877296.147994,2022-11-07 19:14:56.147994,loc_5,loc_5,green
9132,r_loc_14_loc_16_comfort1667877297.147994,2022-11-07 19:14:57.147994,loc_14,loc_16,comfort
9133,r_loc_9_loc_18_comfort1667877298.147994,2022-11-07 19:14:58.147994,loc_9,loc_18,comfort
9134,r_loc_2_loc_5_xl1667877299.147994,2022-11-07 19:14:59.147994,loc_2,loc_5,xl
9135,r_loc_17_loc_10_xl1667877300.147994,2022-11-07 19:15:00.147994,loc_17,loc_10,xl
9136,r_loc_16_loc_14_comfort1667877301.147994,2022-11-07 19:15:01.147994,loc_16,loc_14,comfort
9137,r_loc_3_loc_17_xl1667877302.147994,2022-11-07 19:15:02.147994,loc_3,loc_17,xl
9138,r_loc_10_loc_10_green1667877303.147994,2022-11-07 19:15:03.147994,loc_10,loc_10,green
9139,r_loc_7_loc_7_comfort1667877304.147994,2022-11-07 19:15:04.147994,loc_7,loc_7,comfort
9140,r_loc_5_loc_2_x1667877305.147994,2022-11-07 19:15:05.147994,loc_5,loc_2,x
9141,r_loc_5_loc_5_x1667877306.147994,2022-11-07 19:15:06.147994,loc_5,loc_5,x
9142,r_loc_6_loc_15_x1667877307.147994,2022-11-07 19:15:07.147994,loc_6,loc_15,x
9143,r_loc_2_loc_0_green1667877308.147994,2022-11-07 19:15:08.147994,loc_2,loc_0,green
9144,r_loc_16_loc_11_x1667877309.147994,2022-11-07 19:15:09.147994,loc_16,loc_11,x
9145,r_loc_13_loc_11_comfort1667877310.147994,2022-11-07 19:15:10.147994,loc_13,loc_11,comfort
9146,r_loc_13_loc_19_x1667877311.147994,2022-11-07 19:15:11.147994,loc_13,loc_19,x
9147,r_loc_17_loc_5_xl1667877312.147994,2022-11-07 19:15:12.147994,loc_17,loc_5,xl
9148,r_loc_8_loc_10_x1667877313.147994,2022-11-07 19:15:13.147994,loc_8,loc_10,x
9149,r_loc_2_loc_18_comfort1667877314.147994,2022-11-07 19:15:14.147994,loc_2,loc_18,comfort
9150,r_loc_6_loc_16_green1667877315.147994,2022-11-07 19:15:15.147994,loc_6,loc_16,green
9151,r_loc_1_loc_4_xl1667877316.147994,2022-11-07 19:15:16.147994,loc_1,loc_4,xl
9152,r_loc_19_loc_3_green1667877317.147994,2022-11-07 19:15:17.147994,loc_19,loc_3,green
9153,r_loc_11_loc_9_green1667877318.147994,2022-11-07 19:15:18.147994,loc_11,loc_9,green
9154,r_loc_12_loc_14_x1667877319.147994,2022-11-07 19:15:19.147994,loc_12,loc_14,x
9155,r_loc_13_loc_16_comfort1667877320.147994,2022-11-07 19:15:20.147994,loc_13,loc_16,comfort
9156,r_loc_13_loc_10_comfort1667877321.147994,2022-11-07 19:15:21.147994,loc_13,loc_10,comfort
9157,r_loc_9_loc_7_xl1667877322.147994,2022-11-07 19:15:22.147994,loc_9,loc_7,xl
9158,r_loc_3_loc_17_green1667877323.147994,2022-11-07 19:15:23.147994,loc_3,loc_17,green
9159,r_loc_12_loc_4_x1667877324.147994,2022-11-07 19:15:24.147994,loc_12,loc_4,x
9160,r_loc_15_loc_19_comfort1667877325.147994,2022-11-07 19:15:25.147994,loc_15,loc_19,comfort
9161,r_loc_10_loc_4_x1667877326.147994,2022-11-07 19:15:26.147994,loc_10,loc_4,x
9162,r_loc_0_loc_3_comfort1667877327.147994,2022-11-07 19:15:27.147994,loc_0,loc_3,comfort
9163,r_loc_6_loc_8_x1667877328.147994,2022-11-07 19:15:28.147994,loc_6,loc_8,x
9164,r_loc_7_loc_15_green1667877329.147994,2022-11-07 19:15:29.147994,loc_7,loc_15,green
9165,r_loc_0_loc_2_comfort1667877330.147994,2022-11-07 19:15:30.147994,loc_0,loc_2,comfort
9166,r_loc_7_loc_6_x1667877331.147994,2022-11-07 19:15:31.147994,loc_7,loc_6,x
9167,r_loc_19_loc_15_green1667877332.147994,2022-11-07 19:15:32.147994,loc_19,loc_15,green
9168,r_loc_14_loc_7_x1667877333.147994,2022-11-07 19:15:33.147994,loc_14,loc_7,x
9169,r_loc_7_loc_1_comfort1667877334.147994,2022-11-07 19:15:34.147994,loc_7,loc_1,comfort
9170,r_loc_16_loc_1_green1667877335.147994,2022-11-07 19:15:35.147994,loc_16,loc_1,green
9171,r_loc_7_loc_8_x1667877336.147994,2022-11-07 19:15:36.147994,loc_7,loc_8,x
9172,r_loc_15_loc_10_xl1667877337.147994,2022-11-07 19:15:37.147994,loc_15,loc_10,xl
9173,r_loc_18_loc_11_green1667877338.147994,2022-11-07 19:15:38.147994,loc_18,loc_11,green
9174,r_loc_11_loc_4_xl1667877339.147994,2022-11-07 19:15:39.147994,loc_11,loc_4,xl
9175,r_loc_11_loc_7_comfort1667877340.147994,2022-11-07 19:15:40.147994,loc_11,loc_7,comfort
9176,r_loc_16_loc_8_x1667877341.147994,2022-11-07 19:15:41.147994,loc_16,loc_8,x
9177,r_loc_17_loc_5_x1667877342.147994,2022-11-07 19:15:42.147994,loc_17,loc_5,x
9178,r_loc_15_loc_2_x1667877343.147994,2022-11-07 19:15:43.147994,loc_15,loc_2,x
9179,r_loc_2_loc_8_comfort1667877344.147994,2022-11-07 19:15:44.147994,loc_2,loc_8,comfort
9180,r_loc_8_loc_6_x1667877345.147994,2022-11-07 19:15:45.147994,loc_8,loc_6,x
9181,r_loc_5_loc_1_comfort1667877346.147994,2022-11-07 19:15:46.147994,loc_5,loc_1,comfort
9182,r_loc_7_loc_5_x1667877347.147994,2022-11-07 19:15:47.147994,loc_7,loc_5,x
9183,r_loc_3_loc_17_x1667877348.147994,2022-11-07 19:15:48.147994,loc_3,loc_17,x
9184,r_loc_8_loc_14_xl1667877349.147994,2022-11-07 19:15:49.147994,loc_8,loc_14,xl
9185,r_loc_7_loc_18_comfort1667877350.147994,2022-11-07 19:15:50.147994,loc_7,loc_18,comfort
9186,r_loc_18_loc_17_green1667877351.147994,2022-11-07 19:15:51.147994,loc_18,loc_17,green
9187,r_loc_9_loc_14_comfort1667877352.147994,2022-11-07 19:15:52.147994,loc_9,loc_14,comfort
9188,r_loc_5_loc_5_xl1667877353.147994,2022-11-07 19:15:53.147994,loc_5,loc_5,xl
9189,r_loc_18_loc_17_xl1667877354.147994,2022-11-07 19:15:54.147994,loc_18,loc_17,xl
9190,r_loc_10_loc_5_xl1667877355.147994,2022-11-07 19:15:55.147994,loc_10,loc_5,xl
9191,r_loc_16_loc_9_green1667877356.147994,2022-11-07 19:15:56.147994,loc_16,loc_9,green
9192,r_loc_4_loc_5_green1667877357.147994,2022-11-07 19:15:57.147994,loc_4,loc_5,green
9193,r_loc_0_loc_0_xl1667877358.147994,2022-11-07 19:15:58.147994,loc_0,loc_0,xl
9194,r_loc_12_loc_19_xl1667877359.147994,2022-11-07 19:15:59.147994,loc_12,loc_19,xl
9195,r_loc_17_loc_6_green1667877360.147994,2022-11-07 19:16:00.147994,loc_17,loc_6,green
9196,r_loc_7_loc_0_xl1667877361.147994,2022-11-07 19:16:01.147994,loc_7,loc_0,xl
9197,r_loc_5_loc_1_comfort1667877362.147994,2022-11-07 19:16:02.147994,loc_5,loc_1,comfort
9198,r_loc_13_loc_17_xl1667877363.147994,2022-11-07 19:16:03.147994,loc_13,loc_17,xl
9199,r_loc_8_loc_3_green1667877364.147994,2022-11-07 19:16:04.147994,loc_8,loc_3,green
9200,r_loc_7_loc_6_xl1667877365.147994,2022-11-07 19:16:05.147994,loc_7,loc_6,xl
9201,r_loc_10_loc_7_comfort1667877366.147994,2022-11-07 19:16:06.147994,loc_10,loc_7,comfort
9202,r_loc_2_loc_11_xl1667877367.147994,2022-11-07 19:16:07.147994,loc_2,loc_11,xl
9203,r_loc_4_loc_10_comfort1667877368.147994,2022-11-07 19:16:08.147994,loc_4,loc_10,comfort
9204,r_loc_17_loc_16_comfort1667877369.147994,2022-11-07 19:16:09.147994,loc_17,loc_16,comfort
9205,r_loc_18_loc_0_xl1667877370.147994,2022-11-07 19:16:10.147994,loc_18,loc_0,xl
9206,r_loc_1_loc_9_green1667877371.147994,2022-11-07 19:16:11.147994,loc_1,loc_9,green
9207,r_loc_4_loc_4_green1667877372.147994,2022-11-07 19:16:12.147994,loc_4,loc_4,green
9208,r_loc_5_loc_11_xl1667877373.147994,2022-11-07 19:16:13.147994,loc_5,loc_11,xl
9209,r_loc_3_loc_11_comfort1667877374.147994,2022-11-07 19:16:14.147994,loc_3,loc_11,comfort
9210,r_loc_17_loc_11_xl1667877375.147994,2022-11-07 19:16:15.147994,loc_17,loc_11,xl
9211,r_loc_7_loc_18_x1667877376.147994,2022-11-07 19:16:16.147994,loc_7,loc_18,x
9212,r_loc_15_loc_6_x1667877377.147994,2022-11-07 19:16:17.147994,loc_15,loc_6,x
9213,r_loc_16_loc_18_green1667877378.147994,2022-11-07 19:16:18.147994,loc_16,loc_18,green
9214,r_loc_18_loc_16_x1667877379.147994,2022-11-07 19:16:19.147994,loc_18,loc_16,x
9215,r_loc_6_loc_7_xl1667877380.147994,2022-11-07 19:16:20.147994,loc_6,loc_7,xl
9216,r_loc_16_loc_18_x1667877381.147994,2022-11-07 19:16:21.147994,loc_16,loc_18,x
9217,r_loc_17_loc_7_xl1667877382.147994,2022-11-07 19:16:22.147994,loc_17,loc_7,xl
9218,r_loc_9_loc_18_green1667877383.147994,2022-11-07 19:16:23.147994,loc_9,loc_18,green
9219,r_loc_6_loc_4_xl1667877384.147994,2022-11-07 19:16:24.147994,loc_6,loc_4,xl
9220,r_loc_17_loc_0_xl1667877385.147994,2022-11-07 19:16:25.147994,loc_17,loc_0,xl
9221,r_loc_1_loc_2_green1667877386.147994,2022-11-07 19:16:26.147994,loc_1,loc_2,green
9222,r_loc_6_loc_12_green1667877387.147994,2022-11-07 19:16:27.147994,loc_6,loc_12,green
9223,r_loc_3_loc_8_comfort1667877388.147994,2022-11-07 19:16:28.147994,loc_3,loc_8,comfort
9224,r_loc_19_loc_3_x1667877389.147994,2022-11-07 19:16:29.147994,loc_19,loc_3,x
9225,r_loc_17_loc_5_x1667877390.147994,2022-11-07 19:16:30.147994,loc_17,loc_5,x
9226,r_loc_0_loc_19_xl1667877391.147994,2022-11-07 19:16:31.147994,loc_0,loc_19,xl
9227,r_loc_17_loc_3_comfort1667877392.147994,2022-11-07 19:16:32.147994,loc_17,loc_3,comfort
9228,r_loc_10_loc_9_xl1667877393.147994,2022-11-07 19:16:33.147994,loc_10,loc_9,xl
9229,r_loc_0_loc_19_x1667877394.147994,2022-11-07 19:16:34.147994,loc_0,loc_19,x
9230,r_loc_6_loc_12_xl1667877395.147994,2022-11-07 19:16:35.147994,loc_6,loc_12,xl
9231,r_loc_16_loc_17_xl1667877396.147994,2022-11-07 19:16:36.147994,loc_16,loc_17,xl
9232,r_loc_10_loc_3_comfort1667877397.147994,2022-11-07 19:16:37.147994,loc_10,loc_3,comfort
9233,r_loc_4_loc_4_xl1667877398.147994,2022-11-07 19:16:38.147994,loc_4,loc_4,xl
9234,r_loc_15_loc_9_comfort1667877399.147994,2022-11-07 19:16:39.147994,loc_15,loc_9,comfort
9235,r_loc_0_loc_10_green1667877400.147994,2022-11-07 19:16:40.147994,loc_0,loc_10,green
9236,r_loc_5_loc_19_comfort1667877401.147994,2022-11-07 19:16:41.147994,loc_5,loc_19,comfort
9237,r_loc_5_loc_5_x1667877402.147994,2022-11-07 19:16:42.147994,loc_5,loc_5,x
9238,r_loc_19_loc_13_comfort1667877403.147994,2022-11-07 19:16:43.147994,loc_19,loc_13,comfort
9239,r_loc_15_loc_15_green1667877404.147994,2022-11-07 19:16:44.147994,loc_15,loc_15,green
9240,r_loc_8_loc_6_x1667877405.147994,2022-11-07 19:16:45.147994,loc_8,loc_6,x
9241,r_loc_5_loc_1_green1667877406.147994,2022-11-07 19:16:46.147994,loc_5,loc_1,green
9242,r_loc_15_loc_3_comfort1667877407.147994,2022-11-07 19:16:47.147994,loc_15,loc_3,comfort
9243,r_loc_15_loc_11_x1667877408.147994,2022-11-07 19:16:48.147994,loc_15,loc_11,x
9244,r_loc_8_loc_0_comfort1667877409.147994,2022-11-07 19:16:49.147994,loc_8,loc_0,comfort
9245,r_loc_12_loc_13_xl1667877410.147994,2022-11-07 19:16:50.147994,loc_12,loc_13,xl
9246,r_loc_15_loc_10_comfort1667877411.147994,2022-11-07 19:16:51.147994,loc_15,loc_10,comfort
9247,r_loc_18_loc_6_comfort1667877412.147994,2022-11-07 19:16:52.147994,loc_18,loc_6,comfort
9248,r_loc_19_loc_13_xl1667877413.147994,2022-11-07 19:16:53.147994,loc_19,loc_13,xl
